game_id,period,pos_number,start_time,end_time,offense_id,pos_has_timeout,pos_start_type,prev_pos,prev_reb_player,prev_sht_player,prev_stl_player,prev_tov_player,prev_has_timeout,next_pos,event_number,event_type,event_time,event_player,date,status,home_team_id,home_team_abbreviation,home_score,away_team_id,away_team_abbreviation,away_score
0022100209,4,4,11:14:00,11:02:00,1610612747,FALSE,OffLiveBallTurnover,3,NA,NA,Dwight Howard,DeMar DeRozan,FALSE,5,00,FieldGoal,11:06:00,Talen Horton-Tucker,2021-11-15,Final,1610612747,LAL,103,1610612741,CHI,121
0022100209,4,4,11:14:00,11:02:00,1610612747,FALSE,OffLiveBallTurnover,3,NA,NA,Dwight Howard,DeMar DeRozan,FALSE,5,01,Rebound,11:02:00,Dwight Howard,2021-11-15,Final,1610612747,LAL,103,1610612741,CHI,121
0022100209,4,4,11:14:00,11:02:00,1610612747,FALSE,OffLiveBallTurnover,3,NA,NA,Dwight Howard,DeMar DeRozan,FALSE,5,02,FieldGoal,11:02:00,Dwight Howard,2021-11-15,Final,1610612747,LAL,103,1610612741,CHI,121
0022100209,4,5,11:02:00,10:42:00,1610612741,FALSE,OffAtRimMake,4,NA,Dwight Howard,NA,NA,FALSE,6,00,FieldGoal,10:44:00,NA,2021-11-15,Final,1610612747,LAL,103,1610612741,CHI,121
0022100209,4,5,11:02:00,10:42:00,1610612741,FALSE,OffAtRimMake,4,NA,Dwight Howard,NA,NA,FALSE,6,01,Rebound,10:43:00,Tony Bradley,2021-11-15,Final,1610612747,LAL,103,1610612741,CHI,121
0022100209,4,5,11:02:00,10:42:00,1610612741,FALSE,OffAtRimMake,4,NA,Dwight Howard,NA,NA,FALSE,6,02,FieldGoal,10:42:00,Tony Bradley,2021-11-15,Final,1610612747,LAL,103,1610612741,CHI,121
0022100209,4,5,11:02:00,10:42:00,1610612741,FALSE,OffAtRimMake,4,NA,Dwight Howard,NA,NA,FALSE,6,03,Rebound,10:42:00,Dwight Howard,2021-11-15,Final,1610612747,LAL,103,1610612741,CHI,121
0022100209,4,6,10:42:00,10:25:00,1610612747,FALSE,OffAtRimMiss,5,Dwight Howard,Tony Bradley,NA,NA,FALSE,7,00,FieldGoal,10:25:00,Carmelo Anthony,2021-11-15,Final,1610612747,LAL,103,1610612741,CHI,121
0022100209,4,7,10:25:00,10:09:00,1610612741,FALSE,OffAtRimMake,6,NA,Carmelo Anthony,NA,NA,FALSE,8,00,FieldGoal,10:09:00,Lonzo Ball,2021-11-15,Final,1610612747,LAL,103,1610612741,CHI,121
0022100209,4,8,10:09:00,10:00:00,1610612747,FALSE,OffLongMidRangeMake,7,NA,Lonzo Ball,NA,NA,FALSE,9,00,Foul,10:00:00,Lonzo Ball,2021-11-15,Final,1610612747,LAL,103,1610612741,CHI,121
0022100209,4,8,10:09:00,10:00:00,1610612747,FALSE,OffLongMidRangeMake,7,NA,Lonzo Ball,NA,NA,FALSE,9,01,FreeThrow,10:00:00,Russell Westbrook,2021-11-15,Final,1610612747,LAL,103,1610612741,CHI,121
0022100209,4,8,10:09:00,10:00:00,1610612747,FALSE,OffLongMidRangeMake,7,NA,Lonzo Ball,NA,NA,FALSE,9,02,FreeThrow,10:00:00,Russell Westbrook,2021-11-15,Final,1610612747,LAL,103,1610612741,CHI,121
0022100209,4,9,10:00:00,09:49:00,1610612741,FALSE,OffFTMake,8,NA,NA,NA,NA,FALSE,10,00,Turnover,09:49:00,Lonzo Ball,2021-11-15,Final,1610612747,LAL,103,1610612741,CHI,121
0022100209,4,10,09:49:00,09:45:00,1610612747,FALSE,OffLiveBallTurnover,9,NA,NA,Carmelo Anthony,Lonzo Ball,FALSE,11,00,FieldGoal,09:45:00,Talen Horton-Tucker,2021-11-15,Final,1610612747,LAL,103,1610612741,CHI,121
0022100209,4,11,09:45:00,09:29:00,1610612741,TRUE,OffTimeout,10,NA,NA,NA,NA,FALSE,12,00,Timeout,09:45:00,NA,2021-11-15,Final,1610612747,LAL,103,1610612741,CHI,121
0022100209,4,11,09:45:00,09:29:00,1610612741,TRUE,OffTimeout,10,NA,NA,NA,NA,FALSE,12,01,Substitution,09:45:00,Coby White,2021-11-15,Final,1610612747,LAL,103,1610612741,CHI,121
0022100209,4,11,09:45:00,09:29:00,1610612741,TRUE,OffTimeout,10,NA,NA,NA,NA,FALSE,12,02,Substitution,09:45:00,NA,2021-11-15,Final,1610612747,LAL,103,1610612741,CHI,121
0022100209,4,11,09:45:00,09:29:00,1610612741,TRUE,OffTimeout,10,NA,NA,NA,NA,FALSE,12,03,FieldGoal,09:29:00,Lonzo Ball,2021-11-15,Final,1610612747,LAL,103,1610612741,CHI,121
0022100209,4,12,09:29:00,09:11:00,1610612747,FALSE,OffCorner3Make,11,NA,Lonzo Ball,NA,NA,FALSE,13,00,FieldGoal,09:13:00,Carmelo Anthony,2021-11-15,Final,1610612747,LAL,103,1610612741,CHI,121
0022100209,4,12,09:29:00,09:11:00,1610612747,FALSE,OffCorner3Make,11,NA,Lonzo Ball,NA,NA,FALSE,13,01,Rebound,09:11:00,Tony Bradley,2021-11-15,Final,1610612747,LAL,103,1610612741,CHI,121
0022100209,4,13,09:11:00,09:03:00,1610612741,FALSE,OffArc3Miss,12,Tony Bradley,Carmelo Anthony,NA,NA,FALSE,14,00,FieldGoal,09:03:00,Lonzo Ball,2021-11-15,Final,1610612747,LAL,103,1610612741,CHI,121
0022100209,4,14,09:03:00,08:59:00,1610612747,FALSE,OffAtRimMake,13,NA,Lonzo Ball,NA,NA,FALSE,15,00,Foul,08:59:00,Alex Caruso,2021-11-15,Final,1610612747,LAL,103,1610612741,CHI,121
0022100209,4,14,09:03:00,08:59:00,1610612747,FALSE,OffAtRimMake,13,NA,Lonzo Ball,NA,NA,FALSE,15,01,FreeThrow,08:59:00,Russell Westbrook,2021-11-15,Final,1610612747,LAL,103,1610612741,CHI,121
0022100209,4,14,09:03:00,08:59:00,1610612747,FALSE,OffAtRimMake,13,NA,Lonzo Ball,NA,NA,FALSE,15,02,FreeThrow,08:59:00,Russell Westbrook,2021-11-15,Final,1610612747,LAL,103,1610612741,CHI,121
0022100209,4,15,08:59:00,08:44:00,1610612741,FALSE,OffFTMake,14,NA,NA,NA,NA,FALSE,16,00,FieldGoal,08:44:00,Tony Bradley,2021-11-15,Final,1610612747,LAL,103,1610612741,CHI,121
0022100209,4,16,08:44:00,08:26:00,1610612747,FALSE,OffAtRimMake,15,NA,Tony Bradley,NA,NA,FALSE,17,00,FieldGoal,08:29:00,Malik Monk,2021-11-15,Final,1610612747,LAL,103,1610612741,CHI,121
0022100209,4,16,08:44:00,08:26:00,1610612747,FALSE,OffAtRimMake,15,NA,Tony Bradley,NA,NA,FALSE,17,01,Rebound,08:27:00,Dwight Howard,2021-11-15,Final,1610612747,LAL,103,1610612741,CHI,121
0022100209,4,16,08:44:00,08:26:00,1610612747,FALSE,OffAtRimMake,15,NA,Tony Bradley,NA,NA,FALSE,17,02,Turnover,08:26:00,Dwight Howard,2021-11-15,Final,1610612747,LAL,103,1610612741,CHI,121
0022100209,4,17,08:26:00,08:20:00,1610612741,FALSE,OffLiveBallTurnover,16,NA,NA,Alex Caruso,Dwight Howard,FALSE,18,00,FieldGoal,08:20:00,Lonzo Ball,2021-11-15,Final,1610612747,LAL,103,1610612741,CHI,121
0022100209,4,18,08:20:00,08:00:00,1610612747,TRUE,OffTimeout,17,NA,NA,NA,NA,FALSE,19,00,Timeout,08:19:00,NA,2021-11-15,Final,1610612747,LAL,103,1610612741,CHI,121
0022100209,4,18,08:20:00,08:00:00,1610612747,TRUE,OffTimeout,17,NA,NA,NA,NA,FALSE,19,01,FieldGoal,08:00:00,Talen Horton-Tucker,2021-11-15,Final,1610612747,LAL,103,1610612741,CHI,121
0022100209,4,19,08:00:00,07:29:00,1610612741,FALSE,OffArc3Make,18,NA,Talen Horton-Tucker,NA,NA,FALSE,20,00,FieldGoal,07:31:00,DeMar DeRozan,2021-11-15,Final,1610612747,LAL,103,1610612741,CHI,121
0022100209,4,19,08:00:00,07:29:00,1610612741,FALSE,OffArc3Make,18,NA,Talen Horton-Tucker,NA,NA,FALSE,20,01,Rebound,07:29:00,Carmelo Anthony,2021-11-15,Final,1610612747,LAL,103,1610612741,CHI,121
0022100209,4,20,07:29:00,07:21:00,1610612747,FALSE,OffLongMidRangeMiss,19,Carmelo Anthony,DeMar DeRozan,NA,NA,FALSE,21,00,FieldGoal,07:24:00,Russell Westbrook,2021-11-15,Final,1610612747,LAL,103,1610612741,CHI,121
0022100209,4,20,07:29:00,07:21:00,1610612747,FALSE,OffLongMidRangeMiss,19,Carmelo Anthony,DeMar DeRozan,NA,NA,FALSE,21,01,Rebound,07:21:00,Tony Bradley,2021-11-15,Final,1610612747,LAL,103,1610612741,CHI,121
0022100209,4,21,07:21:00,07:17:00,1610612741,FALSE,OffAtRimMiss,20,Tony Bradley,Russell Westbrook,NA,NA,FALSE,22,00,FieldGoal,07:17:00,Zach LaVine,2021-11-15,Final,1610612747,LAL,103,1610612741,CHI,121
0022100209,4,22,07:17:00,07:00:00,1610612747,FALSE,OffCorner3Make,21,NA,Zach LaVine,NA,NA,FALSE,23,00,Foul,07:00:00,Russell Westbrook,2021-11-15,Final,1610612747,LAL,103,1610612741,CHI,121
0022100209,4,22,07:17:00,07:00:00,1610612747,FALSE,OffCorner3Make,21,NA,Zach LaVine,NA,NA,FALSE,23,01,Turnover,07:00:00,Russell Westbrook,2021-11-15,Final,1610612747,LAL,103,1610612741,CHI,121
0022100209,4,23,07:00:00,06:30:00,1610612741,FALSE,OffDeadball,22,NA,NA,NA,NA,FALSE,24,00,Substitution,07:00:00,Russell Westbrook,2021-11-15,Final,1610612747,LAL,103,1610612741,CHI,121
0022100209,4,23,07:00:00,06:30:00,1610612741,FALSE,OffDeadball,22,NA,NA,NA,NA,FALSE,24,01,Substitution,07:00:00,Carmelo Anthony,2021-11-15,Final,1610612747,LAL,103,1610612741,CHI,121
0022100209,4,23,07:00:00,06:30:00,1610612741,FALSE,OffDeadball,22,NA,NA,NA,NA,FALSE,24,02,Substitution,07:00:00,Dwight Howard,2021-11-15,Final,1610612747,LAL,103,1610612741,CHI,121
0022100209,4,23,07:00:00,06:30:00,1610612741,FALSE,OffDeadball,22,NA,NA,NA,NA,FALSE,24,03,FieldGoal,06:34:00,DeMar DeRozan,2021-11-15,Final,1610612747,LAL,103,1610612741,CHI,121
0022100209,4,23,07:00:00,06:30:00,1610612741,FALSE,OffDeadball,22,NA,NA,NA,NA,FALSE,24,04,Rebound,06:30:00,Kent Bazemore,2021-11-15,Final,1610612747,LAL,103,1610612741,CHI,121
0022100209,4,24,06:30:00,06:19:00,1610612747,FALSE,OffArc3Miss,23,Kent Bazemore,DeMar DeRozan,NA,NA,FALSE,25,00,FieldGoal,06:22:00,Talen Horton-Tucker,2021-11-15,Final,1610612747,LAL,103,1610612741,CHI,121
0022100209,4,24,06:30:00,06:19:00,1610612747,FALSE,OffArc3Miss,23,Kent Bazemore,DeMar DeRozan,NA,NA,FALSE,25,01,Rebound,06:19:00,DeMar DeRozan,2021-11-15,Final,1610612747,LAL,103,1610612741,CHI,121
0022100209,4,25,06:19:00,06:07:00,1610612741,FALSE,OffArc3Miss,24,DeMar DeRozan,Talen Horton-Tucker,NA,NA,FALSE,26,00,FieldGoal,06:10:00,Zach LaVine,2021-11-15,Final,1610612747,LAL,103,1610612741,CHI,121
0022100209,4,25,06:19:00,06:07:00,1610612741,FALSE,OffArc3Miss,24,DeMar DeRozan,Talen Horton-Tucker,NA,NA,FALSE,26,01,Rebound,06:07:00,Rajon Rondo,2021-11-15,Final,1610612747,LAL,103,1610612741,CHI,121
0022100209,4,26,06:07:00,05:53:00,1610612747,FALSE,OffArc3Miss,25,Rajon Rondo,Zach LaVine,NA,NA,FALSE,27,00,Turnover,05:53:00,DeAndre Jordan,2021-11-15,Final,1610612747,LAL,103,1610612741,CHI,121
0022100209,4,27,05:53:00,05:40:00,1610612741,FALSE,OffLiveBallTurnover,26,NA,NA,Lonzo Ball,DeAndre Jordan,FALSE,28,00,Foul,05:53:00,DeAndre Jordan,2021-11-15,Final,1610612747,LAL,103,1610612741,CHI,121
0022100209,4,27,05:53:00,05:40:00,1610612741,FALSE,OffLiveBallTurnover,26,NA,NA,Lonzo Ball,DeAndre Jordan,FALSE,28,01,Foul,05:47:00,Talen Horton-Tucker,2021-11-15,Final,1610612747,LAL,103,1610612741,CHI,121
0022100209,4,27,05:53:00,05:40:00,1610612741,FALSE,OffLiveBallTurnover,26,NA,NA,Lonzo Ball,DeAndre Jordan,FALSE,28,02,Substitution,05:47:00,DeMar DeRozan,2021-11-15,Final,1610612747,LAL,103,1610612741,CHI,121
0022100209,4,27,05:53:00,05:40:00,1610612741,FALSE,OffLiveBallTurnover,26,NA,NA,Lonzo Ball,DeAndre Jordan,FALSE,28,03,FieldGoal,05:40:00,Lonzo Ball,2021-11-15,Final,1610612747,LAL,103,1610612741,CHI,121
0022100209,4,28,05:40:00,05:18:00,1610612747,FALSE,OffArc3Make,27,NA,Lonzo Ball,NA,NA,FALSE,29,00,FieldGoal,05:23:00,Malik Monk,2021-11-15,Final,1610612747,LAL,103,1610612741,CHI,121
0022100209,4,28,05:40:00,05:18:00,1610612747,FALSE,OffArc3Make,27,NA,Lonzo Ball,NA,NA,FALSE,29,01,Rebound,05:18:00,Lonzo Ball,2021-11-15,Final,1610612747,LAL,103,1610612741,CHI,121
0022100209,4,29,05:18:00,05:18:00,1610612741,FALSE,OffArc3Miss,28,Lonzo Ball,Malik Monk,NA,NA,FALSE,30,00,Foul,05:18:00,Kent Bazemore,2021-11-15,Final,1610612747,LAL,103,1610612741,CHI,121
0022100209,4,29,05:18:00,05:18:00,1610612741,FALSE,OffArc3Miss,28,Lonzo Ball,Malik Monk,NA,NA,FALSE,30,01,Replay,05:18:00,NA,2021-11-15,Final,1610612747,LAL,103,1610612741,CHI,121
0022100209,4,29,05:18:00,05:18:00,1610612741,FALSE,OffArc3Miss,28,Lonzo Ball,Malik Monk,NA,NA,FALSE,30,02,FreeThrow,05:18:00,NA,2021-11-15,Final,1610612747,LAL,103,1610612741,CHI,121
0022100209,4,29,05:18:00,05:18:00,1610612741,FALSE,OffArc3Miss,28,Lonzo Ball,Malik Monk,NA,NA,FALSE,30,03,Rebound,05:18:00,NA,2021-11-15,Final,1610612747,LAL,103,1610612741,CHI,121
0022100209,4,29,05:18:00,05:18:00,1610612741,FALSE,OffArc3Miss,28,Lonzo Ball,Malik Monk,NA,NA,FALSE,30,04,FreeThrow,05:18:00,NA,2021-11-15,Final,1610612747,LAL,103,1610612741,CHI,121
0022100209,4,30,05:18:00,04:52:00,1610612747,FALSE,OffFTMake,29,NA,NA,NA,NA,FALSE,31,00,FieldGoal,04:52:00,Talen Horton-Tucker,2021-11-15,Final,1610612747,LAL,103,1610612741,CHI,121
0022100209,4,31,04:52:00,04:27:00,1610612741,FALSE,OffCorner3Make,30,NA,Talen Horton-Tucker,NA,NA,FALSE,32,00,FieldGoal,04:30:00,NA,2021-11-15,Final,1610612747,LAL,103,1610612741,CHI,121
0022100209,4,31,04:52:00,04:27:00,1610612741,FALSE,OffCorner3Make,30,NA,Talen Horton-Tucker,NA,NA,FALSE,32,01,Rebound,04:27:00,DeAndre Jordan,2021-11-15,Final,1610612747,LAL,103,1610612741,CHI,121
0022100209,4,32,04:27:00,04:15:00,1610612747,FALSE,OffAtRimBlock,31,DeAndre Jordan,NA,NA,NA,FALSE,33,00,FieldGoal,04:18:00,Talen Horton-Tucker,2021-11-15,Final,1610612747,LAL,103,1610612741,CHI,121
0022100209,4,32,04:27:00,04:15:00,1610612747,FALSE,OffAtRimBlock,31,DeAndre Jordan,NA,NA,NA,FALSE,33,01,Rebound,04:15:00,Tony Bradley,2021-11-15,Final,1610612747,LAL,103,1610612741,CHI,121
0022100209,4,33,04:15:00,04:09:00,1610612741,FALSE,OffArc3Miss,32,Tony Bradley,Talen Horton-Tucker,NA,NA,FALSE,34,00,FieldGoal,04:09:00,Zach LaVine,2021-11-15,Final,1610612747,LAL,103,1610612741,CHI,121
0022100209,4,34,04:09:00,03:47:00,1610612747,FALSE,OffAtRimMake,33,NA,Zach LaVine,NA,NA,FALSE,35,00,Turnover,03:47:00,DeAndre Jordan,2021-11-15,Final,1610612747,LAL,103,1610612741,CHI,121
0022100209,4,35,03:47:00,03:31:00,1610612741,FALSE,OffLiveBallTurnover,34,NA,NA,Alex Caruso,DeAndre Jordan,FALSE,36,00,FieldGoal,03:36:00,Lonzo Ball,2021-11-15,Final,1610612747,LAL,103,1610612741,CHI,121
0022100209,4,35,03:47:00,03:31:00,1610612741,FALSE,OffLiveBallTurnover,34,NA,NA,Alex Caruso,DeAndre Jordan,FALSE,36,01,Rebound,03:31:00,DeAndre Jordan,2021-11-15,Final,1610612747,LAL,103,1610612741,CHI,121
0022100209,4,36,03:31:00,03:08:00,1610612747,FALSE,OffArc3Miss,35,DeAndre Jordan,Lonzo Ball,NA,NA,FALSE,37,00,FieldGoal,03:25:00,Talen Horton-Tucker,2021-11-15,Final,1610612747,LAL,103,1610612741,CHI,121
0022100209,4,36,03:31:00,03:08:00,1610612747,FALSE,OffArc3Miss,35,DeAndre Jordan,Lonzo Ball,NA,NA,FALSE,37,01,Rebound,03:20:00,Malik Monk,2021-11-15,Final,1610612747,LAL,103,1610612741,CHI,121
0022100209,4,36,03:31:00,03:08:00,1610612747,FALSE,OffArc3Miss,35,DeAndre Jordan,Lonzo Ball,NA,NA,FALSE,37,02,EnhancedPbpItem,03:16:00,NA,2021-11-15,Final,1610612747,LAL,103,1610612741,CHI,121
0022100209,4,36,03:31:00,03:08:00,1610612747,FALSE,OffArc3Miss,35,DeAndre Jordan,Lonzo Ball,NA,NA,FALSE,37,03,Substitution,03:16:00,Zach LaVine,2021-11-15,Final,1610612747,LAL,103,1610612741,CHI,121
0022100209,4,36,03:31:00,03:08:00,1610612747,FALSE,OffArc3Miss,35,DeAndre Jordan,Lonzo Ball,NA,NA,FALSE,37,04,Turnover,03:08:00,NA,2021-11-15,Final,1610612747,LAL,103,1610612741,CHI,121
0022100209,4,37,03:08:00,02:53:00,1610612741,TRUE,OffTimeout,36,NA,NA,NA,NA,FALSE,38,00,Timeout,03:08:00,NA,2021-11-15,Final,1610612747,LAL,103,1610612741,CHI,121
0022100209,4,37,03:08:00,02:53:00,1610612741,TRUE,OffTimeout,36,NA,NA,NA,NA,FALSE,38,01,Substitution,03:08:00,Lonzo Ball,2021-11-15,Final,1610612747,LAL,103,1610612741,CHI,121
0022100209,4,37,03:08:00,02:53:00,1610612741,TRUE,OffTimeout,36,NA,NA,NA,NA,FALSE,38,02,Substitution,03:08:00,Alex Caruso,2021-11-15,Final,1610612747,LAL,103,1610612741,CHI,121
0022100209,4,37,03:08:00,02:53:00,1610612741,TRUE,OffTimeout,36,NA,NA,NA,NA,FALSE,38,03,Substitution,03:08:00,Tony Bradley,2021-11-15,Final,1610612747,LAL,103,1610612741,CHI,121
0022100209,4,37,03:08:00,02:53:00,1610612741,TRUE,OffTimeout,36,NA,NA,NA,NA,FALSE,38,04,FieldGoal,02:53:00,Troy Brown Jr.,2021-11-15,Final,1610612747,LAL,103,1610612741,CHI,121
0022100209,4,38,02:53:00,02:40:00,1610612747,FALSE,OffLongMidRangeMake,37,NA,Troy Brown Jr.,NA,NA,FALSE,39,00,FieldGoal,02:40:00,DeAndre Jordan,2021-11-15,Final,1610612747,LAL,103,1610612741,CHI,121
0022100209,4,39,02:40:00,02:22:00,1610612741,FALSE,OffAtRimMake,38,NA,DeAndre Jordan,NA,NA,FALSE,40,00,FieldGoal,02:25:00,Troy Brown Jr.,2021-11-15,Final,1610612747,LAL,103,1610612741,CHI,121
0022100209,4,39,02:40:00,02:22:00,1610612741,FALSE,OffAtRimMake,38,NA,DeAndre Jordan,NA,NA,FALSE,40,01,Rebound,02:22:00,Talen Horton-Tucker,2021-11-15,Final,1610612747,LAL,103,1610612741,CHI,121
0022100209,4,40,02:22:00,02:20:00,1610612747,FALSE,OffArc3Miss,39,Talen Horton-Tucker,Troy Brown Jr.,NA,NA,FALSE,41,00,Turnover,02:20:00,Malik Monk,2021-11-15,Final,1610612747,LAL,103,1610612741,CHI,121
0022100209,4,41,02:20:00,02:17:00,1610612741,FALSE,OffLiveBallTurnover,40,NA,NA,Troy Brown Jr.,Malik Monk,FALSE,42,00,Foul,02:17:00,NA,2021-11-15,Final,1610612747,LAL,103,1610612741,CHI,121
0022100209,4,41,02:20:00,02:17:00,1610612741,FALSE,OffLiveBallTurnover,40,NA,NA,Troy Brown Jr.,Malik Monk,FALSE,42,01,Turnover,02:17:00,NA,2021-11-15,Final,1610612747,LAL,103,1610612741,CHI,121
0022100209,4,42,02:17:00,02:03:00,1610612747,FALSE,OffDeadball,41,NA,NA,NA,NA,FALSE,43,00,FieldGoal,02:03:00,Talen Horton-Tucker,2021-11-15,Final,1610612747,LAL,103,1610612741,CHI,121
0022100209,4,43,02:03:00,01:41:00,1610612741,FALSE,OffAtRimMake,42,NA,Talen Horton-Tucker,NA,NA,FALSE,44,00,FieldGoal,01:44:00,Matt Thomas,2021-11-15,Final,1610612747,LAL,103,1610612741,CHI,121
0022100209,4,43,02:03:00,01:41:00,1610612741,FALSE,OffAtRimMake,42,NA,Talen Horton-Tucker,NA,NA,FALSE,44,01,Rebound,01:41:00,DeAndre Jordan,2021-11-15,Final,1610612747,LAL,103,1610612741,CHI,121
0022100209,4,44,01:41:00,01:41:00,1610612747,FALSE,OffShortMidRangeBlock,43,DeAndre Jordan,Matt Thomas,NA,NA,FALSE,45,00,FieldGoal,01:41:00,DeAndre Jordan,2021-11-15,Final,1610612747,LAL,103,1610612741,CHI,121
0022100209,4,45,01:41:00,01:26:00,1610612741,FALSE,OffAtRimMake,44,NA,DeAndre Jordan,NA,NA,FALSE,46,00,FieldGoal,01:29:00,Matt Thomas,2021-11-15,Final,1610612747,LAL,103,1610612741,CHI,121
0022100209,4,45,01:41:00,01:26:00,1610612741,FALSE,OffAtRimMake,44,NA,DeAndre Jordan,NA,NA,FALSE,46,01,Rebound,01:26:00,DeAndre Jordan,2021-11-15,Final,1610612747,LAL,103,1610612741,CHI,121
0022100209,4,46,01:26:00,01:23:00,1610612747,FALSE,OffShortMidRangeMiss,45,DeAndre Jordan,Matt Thomas,NA,NA,FALSE,47,00,Foul,01:23:00,NA,2021-11-15,Final,1610612747,LAL,103,1610612741,CHI,121
0022100209,4,46,01:26:00,01:23:00,1610612747,FALSE,OffShortMidRangeMiss,45,DeAndre Jordan,Matt Thomas,NA,NA,FALSE,47,01,FreeThrow,01:23:00,Talen Horton-Tucker,2021-11-15,Final,1610612747,LAL,103,1610612741,CHI,121
0022100209,4,46,01:26:00,01:23:00,1610612747,FALSE,OffShortMidRangeMiss,45,DeAndre Jordan,Matt Thomas,NA,NA,FALSE,47,02,FreeThrow,01:23:00,Talen Horton-Tucker,2021-11-15,Final,1610612747,LAL,103,1610612741,CHI,121
0022100209,4,47,01:23:00,01:07:00,1610612741,FALSE,OffFTMake,46,NA,NA,NA,NA,FALSE,48,00,FieldGoal,01:07:00,Troy Brown Jr.,2021-11-15,Final,1610612747,LAL,103,1610612741,CHI,121
0022100209,4,48,01:07:00,00:54:00,1610612747,FALSE,OffAtRimMake,47,NA,Troy Brown Jr.,NA,NA,FALSE,49,00,FieldGoal,00:54:00,Rajon Rondo,2021-11-15,Final,1610612747,LAL,103,1610612741,CHI,121
0022100209,4,49,00:54:00,00:38:00,1610612741,FALSE,OffAtRimMake,48,NA,Rajon Rondo,NA,NA,FALSE,50,00,FieldGoal,00:40:00,Matt Thomas,2021-11-15,Final,1610612747,LAL,103,1610612741,CHI,121
0022100209,4,49,00:54:00,00:38:00,1610612741,FALSE,OffAtRimMake,48,NA,Rajon Rondo,NA,NA,FALSE,50,01,Rebound,00:38:00,DeAndre Jordan,2021-11-15,Final,1610612747,LAL,103,1610612741,CHI,121
0022100209,4,50,00:38:00,00:28:00,1610612747,FALSE,OffArc3Miss,49,DeAndre Jordan,Matt Thomas,NA,NA,FALSE,51,00,FieldGoal,00:28:00,Talen Horton-Tucker,2021-11-15,Final,1610612747,LAL,103,1610612741,CHI,121
0022100209,4,51,00:28:00,00:04:00,1610612741,FALSE,OffAtRimMake,50,NA,Talen Horton-Tucker,NA,NA,FALSE,52,00,Turnover,00:04:00,NA,2021-11-15,Final,1610612747,LAL,103,1610612741,CHI,121
0022100209,4,52,00:04:00,00:00:00,1610612747,FALSE,OffDeadball,51,NA,NA,NA,NA,FALSE,-1,00,Replay,00:00:00,NA,2021-11-15,Final,1610612747,LAL,103,1610612741,CHI,121
0022100209,4,52,00:04:00,00:00:00,1610612747,FALSE,OffDeadball,51,NA,NA,NA,NA,FALSE,-1,01,EndOfPeriod,00:00:00,NA,2021-11-15,Final,1610612747,LAL,103,1610612741,CHI,121
0022100209,4,52,00:04:00,00:00:00,1610612747,FALSE,OffDeadball,51,NA,NA,NA,NA,FALSE,-1,02,EnhancedPbpItem,00:00:00,NA,2021-11-15,Final,1610612747,LAL,103,1610612741,CHI,121
0022100219,1,1,12:00:00,11:43:00,1610612747,FALSE,OffDeadball,-1,NA,NA,NA,NA,FALSE,2,00,StartOfPeriod,12:00:00,NA,2021-11-17,Final,1610612749,MIL,109,1610612747,LAL,102
0022100219,1,1,12:00:00,11:43:00,1610612747,FALSE,OffDeadball,-1,NA,NA,NA,NA,FALSE,2,01,JumpBall,11:56:00,Anthony Davis,2021-11-17,Final,1610612749,MIL,109,1610612747,LAL,102
0022100219,1,1,12:00:00,11:43:00,1610612747,FALSE,OffDeadball,-1,NA,NA,NA,NA,FALSE,2,02,Turnover,11:43:00,Russell Westbrook,2021-11-17,Final,1610612749,MIL,109,1610612747,LAL,102
0022100219,1,2,11:43:00,11:30:00,1610612749,FALSE,OffLiveBallTurnover,1,NA,NA,Giannis Antetokounmpo,Russell Westbrook,FALSE,3,00,FieldGoal,11:33:00,Grayson Allen,2021-11-17,Final,1610612749,MIL,109,1610612747,LAL,102
0022100219,1,2,11:43:00,11:30:00,1610612749,FALSE,OffLiveBallTurnover,1,NA,NA,Giannis Antetokounmpo,Russell Westbrook,FALSE,3,01,Rebound,11:30:00,Carmelo Anthony,2021-11-17,Final,1610612749,MIL,109,1610612747,LAL,102
0022100219,1,3,11:30:00,11:12:00,1610612747,FALSE,OffArc3Miss,2,Carmelo Anthony,Grayson Allen,NA,NA,FALSE,4,00,FieldGoal,11:12:00,Anthony Davis,2021-11-17,Final,1610612749,MIL,109,1610612747,LAL,102
0022100219,1,4,11:12:00,10:57:00,1610612749,FALSE,OffShortMidRangeMake,3,NA,Anthony Davis,NA,NA,FALSE,5,00,FieldGoal,10:59:00,Khris Middleton,2021-11-17,Final,1610612749,MIL,109,1610612747,LAL,102
0022100219,1,4,11:12:00,10:57:00,1610612749,FALSE,OffShortMidRangeMake,3,NA,Anthony Davis,NA,NA,FALSE,5,01,Rebound,10:57:00,Anthony Davis,2021-11-17,Final,1610612749,MIL,109,1610612747,LAL,102
0022100219,1,5,10:57:00,10:42:00,1610612747,FALSE,OffAtRimMiss,4,Anthony Davis,Khris Middleton,NA,NA,FALSE,6,00,Foul,10:52:00,Khris Middleton,2021-11-17,Final,1610612749,MIL,109,1610612747,LAL,102
0022100219,1,5,10:57:00,10:42:00,1610612747,FALSE,OffAtRimMiss,4,Anthony Davis,Khris Middleton,NA,NA,FALSE,6,01,FieldGoal,10:45:00,Anthony Davis,2021-11-17,Final,1610612749,MIL,109,1610612747,LAL,102
